Year,variable,value,Type,Powertrain,Technology,Market
2033,SUV-BEV-Sht-Fleet,1.48523E-11,SUV,BEV,BEV-Sht,Fleet
2034,SUV-BEV-Sht-Fleet,1.65401E-12,SUV,BEV,BEV-Sht,Fleet
2035,SUV-BEV-Sht-Fleet,3.99352E-13,SUV,BEV,BEV-Sht,Fleet
2036,SUV-BEV-Sht-Fleet,9.27315E-14,SUV,BEV,BEV-Sht,Fleet
2037,SUV-BEV-Sht-Fleet,2.1402E-14,SUV,BEV,BEV-Sht,Fleet
2038,SUV-BEV-Sht-Fleet,4.88947E-15,SUV,BEV,BEV-Sht,Fleet
2039,SUV-BEV-Sht-Fleet,1.13171E-15,SUV,BEV,BEV-Sht,Fleet
2040,SUV-BEV-Sht-Fleet,2.57831E-16,SUV,BEV,BEV-Sht,Fleet
2041,SUV-BEV-Sht-Fleet,6.09728E-17,SUV,BEV,BEV-Sht,Fleet
2042,SUV-BEV-Sht-Fleet,1.43537E-17,SUV,BEV,BEV-Sht,Fleet
2043,SUV-BEV-Sht-Fleet,3.37309E-18,SUV,BEV,BEV-Sht,Fleet
2044,SUV-BEV-Sht-Fleet,7.89393E-19,SUV,BEV,BEV-Sht,Fleet
2045,SUV-BEV-Sht-Fleet,1.83666E-19,SUV,BEV,BEV-Sht,Fleet
2046,SUV-BEV-Sht-Fleet,4.6728E-20,SUV,BEV,BEV-Sht,Fleet
2047,SUV-BEV-Sht-Fleet,1.18486E-20,SUV,BEV,BEV-Sht,Fleet
2048,SUV-BEV-Sht-Fleet,2.99512E-21,SUV,BEV,BEV-Sht,Fleet
2049,SUV-BEV-Sht-Fleet,7.55507E-22,SUV,BEV,BEV-Sht,Fleet
2050,SUV-BEV-Sht-Fleet,1.90047E-22,SUV,BEV,BEV-Sht,Fleet
2021,SUV-BEV-Mid-Fleet,0.000343932,SUV,BEV,BEV-Mid,Fleet
2022,SUV-BEV-Mid-Fleet,8.78899E-05,SUV,BEV,BEV-Mid,Fleet
2023,SUV-BEV-Mid-Fleet,7.09858E-06,SUV,BEV,BEV-Mid,Fleet
2024,SUV-BEV-Mid-Fleet,5.47244E-06,SUV,BEV,BEV-Mid,Fleet
2025,SUV-BEV-Mid-Fleet,1.39242E-06,SUV,BEV,BEV-Mid,Fleet
2026,SUV-BEV-Mid-Fleet,1.96172E-07,SUV,BEV,BEV-Mid,Fleet
2027,SUV-BEV-Mid-Fleet,5.48177E-08,SUV,BEV,BEV-Mid,Fleet
2028,SUV-BEV-Mid-Fleet,1.5651E-08,SUV,BEV,BEV-Mid,Fleet
2029,SUV-BEV-Mid-Fleet,2.80926E-09,SUV,BEV,BEV-Mid,Fleet
2030,SUV-BEV-Mid-Fleet,8.81082E-10,SUV,BEV,BEV-Mid,Fleet
2031,SUV-BEV-Mid-Fleet,6.56023E-11,SUV,BEV,BEV-Mid,Fleet
2032,SUV-BEV-Mid-Fleet,1.74678E-11,SUV,BEV,BEV-Mid,Fleet
2033,SUV-BEV-Mid-Fleet,1.523E-12,SUV,BEV,BEV-Mid,Fleet
2034,SUV-BEV-Mid-Fleet,2.98064E-13,SUV,BEV,BEV-Mid,Fleet
2035,SUV-BEV-Mid-Fleet,5.6578E-14,SUV,BEV,BEV-Mid,Fleet
2036,SUV-BEV-Mid-Fleet,1.04267E-14,SUV,BEV,BEV-Mid,Fleet
2037,SUV-BEV-Mid-Fleet,1.89784E-15,SUV,BEV,BEV-Mid,Fleet
2038,SUV-BEV-Mid-Fleet,3.44988E-16,SUV,BEV,BEV-Mid,Fleet
2039,SUV-BEV-Mid-Fleet,6.3717E-17,SUV,BEV,BEV-Mid,Fleet
2040,SUV-BEV-Mid-Fleet,1.15792E-17,SUV,BEV,BEV-Mid,Fleet
2041,SUV-BEV-Mid-Fleet,2.15558E-18,SUV,BEV,BEV-Mid,Fleet
2042,SUV-BEV-Mid-Fleet,3.99463E-19,SUV,BEV,BEV-Mid,Fleet
2043,SUV-BEV-Mid-Fleet,7.38961E-20,SUV,BEV,BEV-Mid,Fleet
2044,SUV-BEV-Mid-Fleet,1.36132E-20,SUV,BEV,BEV-Mid,Fleet
2045,SUV-BEV-Mid-Fleet,2.49322E-21,SUV,BEV,BEV-Mid,Fleet
2046,SUV-BEV-Mid-Fleet,4.99306E-22,SUV,BEV,BEV-Mid,Fleet
2047,SUV-BEV-Mid-Fleet,9.96551E-23,SUV,BEV,BEV-Mid,Fleet
2048,SUV-BEV-Mid-Fleet,1.98281E-23,SUV,BEV,BEV-Mid,Fleet
2049,SUV-BEV-Mid-Fleet,3.93663E-24,SUV,BEV,BEV-Mid,Fleet
2050,SUV-BEV-Mid-Fleet,7.79417E-25,SUV,BEV,BEV-Mid,Fleet
2021,SUV-BEV-Lng-Fleet,0.004278639,SUV,BEV,BEV-Lng,Fleet
2022,SUV-BEV-Lng-Fleet,0.007519088,SUV,BEV,BEV-Lng,Fleet
2023,SUV-BEV-Lng-Fleet,0.020751479,SUV,BEV,BEV-Lng,Fleet
2024,SUV-BEV-Lng-Fleet,0.039379737,SUV,BEV,BEV-Lng,Fleet
2025,SUV-BEV-Lng-Fleet,0.029592041,SUV,BEV,BEV-Lng,Fleet
2026,SUV-BEV-Lng-Fleet,0.032660997,SUV,BEV,BEV-Lng,Fleet
2027,SUV-BEV-Lng-Fleet,0.034467412,SUV,BEV,BEV-Lng,Fleet
2028,SUV-BEV-Lng-Fleet,0.036196161,SUV,BEV,BEV-Lng,Fleet
2029,SUV-BEV-Lng-Fleet,0.039868871,SUV,BEV,BEV-Lng,Fleet
2030,SUV-BEV-Lng-Fleet,0.038742839,SUV,BEV,BEV-Lng,Fleet
2031,SUV-BEV-Lng-Fleet,0.042871313,SUV,BEV,BEV-Lng,Fleet
2032,SUV-BEV-Lng-Fleet,0.038568337,SUV,BEV,BEV-Lng,Fleet
2033,SUV-BEV-Lng-Fleet,0.037464082,SUV,BEV,BEV-Lng,Fleet
2034,SUV-BEV-Lng-Fleet,0.037733666,SUV,BEV,BEV-Lng,Fleet
2035,SUV-BEV-Lng-Fleet,0.039532228,SUV,BEV,BEV-Lng,Fleet
2036,SUV-BEV-Lng-Fleet,0.039588735,SUV,BEV,BEV-Lng,Fleet
2037,SUV-BEV-Lng-Fleet,0.039732583,SUV,BEV,BEV-Lng,Fleet
2038,SUV-BEV-Lng-Fleet,0.039793911,SUV,BEV,BEV-Lng,Fleet
2039,SUV-BEV-Lng-Fleet,0.039552533,SUV,BEV,BEV-Lng,Fleet
2040,SUV-BEV-Lng-Fleet,0.039613793,SUV,BEV,BEV-Lng,Fleet
2041,SUV-BEV-Lng-Fleet,0.038348294,SUV,BEV,BEV-Lng,Fleet
2042,SUV-BEV-Lng-Fleet,0.036922288,SUV,BEV,BEV-Lng,Fleet
2043,SUV-BEV-Lng-Fleet,0.035456482,SUV,BEV,BEV-Lng,Fleet
2044,SUV-BEV-Lng-Fleet,0.033879937,SUV,BEV,BEV-Lng,Fleet
2045,SUV-BEV-Lng-Fleet,0.032159465,SUV,BEV,BEV-Lng,Fleet
2046,SUV-BEV-Lng-Fleet,0.03335399,SUV,BEV,BEV-Lng,Fleet
2047,SUV-BEV-Lng-Fleet,0.034450219,SUV,BEV,BEV-Lng,Fleet
2048,SUV-BEV-Lng-Fleet,0.035446347,SUV,BEV,BEV-Lng,Fleet
2049,SUV-BEV-Lng-Fleet,0.036366897,SUV,BEV,BEV-Lng,Fleet
2050,SUV-BEV-Lng-Fleet,0.03717602,SUV,BEV,BEV-Lng,Fleet
2021,SUV-FCEV-Fleet,5.46986E-23,SUV,FCEV,FCEV,Fleet
2022,SUV-FCEV-Fleet,5.55831E-22,SUV,FCEV,FCEV,Fleet
2023,SUV-FCEV-Fleet,1.47983E-21,SUV,FCEV,FCEV,Fleet
2024,SUV-FCEV-Fleet,3.28506E-24,SUV,FCEV,FCEV,Fleet
2025,SUV-FCEV-Fleet,3.46452E-23,SUV,FCEV,FCEV,Fleet
2026,SUV-FCEV-Fleet,1.39625E-06,SUV,FCEV,FCEV,Fleet
2027,SUV-FCEV-Fleet,1.7851E-06,SUV,FCEV,FCEV,Fleet
2028,SUV-FCEV-Fleet,3.52788E-06,SUV,FCEV,FCEV,Fleet
2029,SUV-FCEV-Fleet,5.56964E-06,SUV,FCEV,FCEV,Fleet
2030,SUV-FCEV-Fleet,8.63676E-06,SUV,FCEV,FCEV,Fleet
2031,SUV-FCEV-Fleet,8.92994E-06,SUV,FCEV,FCEV,Fleet
2032,SUV-FCEV-Fleet,6.98611E-06,SUV,FCEV,FCEV,Fleet
2033,SUV-FCEV-Fleet,6.62549E-06,SUV,FCEV,FCEV,Fleet
2034,SUV-FCEV-Fleet,4.88099E-06,SUV,FCEV,FCEV,Fleet
2035,SUV-FCEV-Fleet,3.71202E-06,SUV,FCEV,FCEV,Fleet
2036,SUV-FCEV-Fleet,2.99517E-06,SUV,FCEV,FCEV,Fleet
2037,SUV-FCEV-Fleet,2.39321E-06,SUV,FCEV,FCEV,Fleet
2038,SUV-FCEV-Fleet,1.90137E-06,SUV,FCEV,FCEV,Fleet
2039,SUV-FCEV-Fleet,1.50583E-06,SUV,FCEV,FCEV,Fleet
2040,SUV-FCEV-Fleet,1.19002E-06,SUV,FCEV,FCEV,Fleet
2041,SUV-FCEV-Fleet,9.91573E-07,SUV,FCEV,FCEV,Fleet
2042,SUV-FCEV-Fleet,8.18149E-07,SUV,FCEV,FCEV,Fleet
2043,SUV-FCEV-Fleet,6.70506E-07,SUV,FCEV,FCEV,Fleet
2044,SUV-FCEV-Fleet,5.44621E-07,SUV,FCEV,FCEV,Fleet
2045,SUV-FCEV-Fleet,4.37784E-07,SUV,FCEV,FCEV,Fleet
2046,SUV-FCEV-Fleet,3.83099E-07,SUV,FCEV,FCEV,Fleet
2047,SUV-FCEV-Fleet,3.32683E-07,SUV,FCEV,FCEV,Fleet
2048,SUV-FCEV-Fleet,2.86809E-07,SUV,FCEV,FCEV,Fleet
2049,SUV-FCEV-Fleet,2.45728E-07,SUV,FCEV,FCEV,Fleet
2050,SUV-FCEV-Fleet,2.09231E-07,SUV,FCEV,FCEV,Fleet
2021,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2022,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2023,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2024,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2025,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2026,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2027,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2028,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2029,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2030,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2031,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2032,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2033,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2034,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2035,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2036,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2037,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2038,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2039,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2040,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2041,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2042,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2043,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2044,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2045,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2046,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2047,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2048,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2049,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
2050,SUV-H2ICE-Fleet,0,SUV,H2ICEV,H2ICE,Fleet
